task,lang,metric,baseline,method,n_queries,meandiff,t_stat,p_raw,p_adj_holm,reject
rev2rev,ja,R@1000,jina-v3,rankgpt-gpt-4.1-mini+bm25,535,-0.2706376914374143,-23.095908791150208,2.3749996536094077e-82,9.02499868371575e-81,True
rev2rev,ja,R@1000,jina-v3,rankgpt-gpt-4.1-nano+bm25,535,-0.2706376914374143,-23.095908791150208,2.3749996536094077e-82,9.02499868371575e-81,True
rev2rev,ja,R@1000,jina-v3,rankgpt-gpt-5.4-mini+bm25,535,-0.2706376914374143,-23.095908791150208,2.3749996536094077e-82,9.02499868371575e-81,True
rev2rev,ja,nDCG@10,jina-v3,bge-m3,535,-0.014914946353654989,-1.8869493863185274,0.05970930887262034,1.0,False
rev2rev,ja,nDCG@10,jina-v3,bge-reranker-v2-m3+bm25,535,-0.028694239309764953,-3.1684602384720386,0.0016202054657402714,0.05994760223239004,False
rev2rev,ja,nDCG@10,jina-v3,bm25,535,0.01161778795830039,1.2429093301817549,0.2144467081104191,1.0,False
rev2rev,ja,nDCG@10,jina-v3,bm25+d2e,535,0.014879399076128657,1.6437795595836633,0.10081032841018943,1.0,False
rev2rev,ja,nDCG@10,jina-v3,bm25+d2q,535,0.010523731404675888,1.146562228603729,0.25207608576793455,1.0,False
rev2rev,ja,nDCG@10,jina-v3,bm25+q2d_zs.gpt-4.1-mini,535,0.01327826655704156,1.4275422262610649,0.15400817052644078,1.0,False
rev2rev,ja,nDCG@10,jina-v3,bm25+q2d_zs.qwen3.5-9b,535,0.010532699590777836,1.1297995321775975,0.25906793447752985,1.0,False
rev2rev,ja,nDCG@10,jina-v3,bm25+q2e_zs.gpt-4.1-mini,535,0.014468606941222897,1.5387215185411856,0.12446461070615239,1.0,False
rev2rev,ja,nDCG@10,jina-v3,bm25+q2e_zs.qwen3.5-9b,535,0.01380821252280948,1.483176804270014,0.13861737697556387,1.0,False
rev2rev,ja,nDCG@10,jina-v3,bm25+task_q2e.gpt-4.1-mini,535,0.01302984070517352,1.3811006581887268,0.1678256823940119,1.0,False
rev2rev,ja,nDCG@10,jina-v3,bm25+task_q2e.qwen3.5-9b,535,0.013459235667134207,1.4377740935115753,0.1510838955722187,1.0,False
rev2rev,ja,nDCG@10,jina-v3,jina-reranker-v2+bm25,535,-0.020096034886137357,-2.4442694865508345,0.014836973426278145,0.5044570964934569,False
rev2rev,ja,nDCG@10,jina-v3,jina-v3+d2e,535,-0.00772991910595061,-2.4596842783775195,0.014221756191925568,0.49776146671739485,False
rev2rev,ja,nDCG@10,jina-v3,jina-v3+d2q,535,-0.011839678490558898,-2.952341973140344,0.0032924611746513186,0.11852860228744747,False
rev2rev,ja,nDCG@10,jina-v3,jina-v3+q2d_zs.gpt-4.1-mini,535,-0.0031490717593922455,-0.9925278835755775,0.32138960521160254,1.0,False
rev2rev,ja,nDCG@10,jina-v3,jina-v3+q2d_zs.qwen3.5-9b,535,-0.008939880526014422,-2.2234891515042614,0.02660048940327865,0.8246151715016382,False
rev2rev,ja,nDCG@10,jina-v3,jina-v3+q2e_zs.gpt-4.1-mini,535,-0.00856364454959364,-2.289655380779623,0.02243053189927385,0.740207552676037,False
rev2rev,ja,nDCG@10,jina-v3,jina-v3+q2e_zs.qwen3.5-9b,535,0.0006555579195309891,0.1454737655712923,0.8843917207660505,1.0,False
rev2rev,ja,nDCG@10,jina-v3,jina-v3+task_q2e.gpt-4.1-mini,535,0.0008193066194793795,0.22496896511279277,0.8220894789165429,1.0,False
rev2rev,ja,nDCG@10,jina-v3,jina-v3+task_q2e.qwen3.5-9b,535,0.005185656849955679,1.3795862874544809,0.168291473146773,1.0,False
rev2rev,ja,nDCG@10,jina-v3,mcontriever,535,-0.0002588276567555092,-0.030785926080401475,0.9754517670260993,1.0,False
rev2rev,ja,nDCG@10,jina-v3,mcontriever-maxp-both,535,0.00021107425489178824,0.025030686245640674,0.9800398379187668,1.0,False
rev2rev,ja,nDCG@10,jina-v3,mcontriever-maxp-doc,535,-0.0005054950761321609,-0.05902329703786821,0.9529556328627062,1.0,False
rev2rev,ja,nDCG@10,jina-v3,mcontriever-maxp-q,535,-0.0005332401242483666,-0.06440591555407152,0.948671122228516,1.0,False
rev2rev,ja,nDCG@10,jina-v3,mdpr,535,-0.017454174758348404,-1.9695560172274487,0.049405729972787575,1.0,False
rev2rev,ja,nDCG@10,jina-v3,mdpr-maxp-both,535,-0.013053897215136095,-1.4937538377837956,0.13583059322081276,1.0,False
rev2rev,ja,nDCG@10,jina-v3,mdpr-maxp-doc,535,-0.013840336264533529,-1.5615630065553747,0.11898338231028688,1.0,False
rev2rev,ja,nDCG@10,jina-v3,mdpr-maxp-q,535,-0.01564114909560553,-1.7842581337978989,0.07494939764709775,1.0,False
rev2rev,ja,nDCG@10,jina-v3,me5-base,535,-0.013664525446820503,-1.8826132002043596,0.06029621179551634,1.0,False
rev2rev,ja,nDCG@10,jina-v3,me5-base-maxp-both,535,-0.012220032858251932,-1.7278435643505037,0.08459441588023403,1.0,False
rev2rev,ja,nDCG@10,jina-v3,me5-base-maxp-doc,535,-0.012946538500188239,-1.8161234159947928,0.06991204740726178,1.0,False
rev2rev,ja,nDCG@10,jina-v3,me5-base-maxp-q,535,-0.01312732332464037,-1.8247287963431416,0.06860052764381395,1.0,False
rev2rev,ja,nDCG@10,jina-v3,qwen3-reranker-0.6b+bm25,535,-0.009101884953286668,-1.0730859999125901,0.28371721439728625,1.0,False
rev2rev,ja,nDCG@10,jina-v3,qwen3-reranker-4b+bm25,535,0.003814625839837059,0.4748912781062026,0.6350586282371923,1.0,False
rev2rev,ja,nDCG@10,jina-v3,qwen3-reranker-8b+bm25,535,0.017380466916714105,2.2216991858198947,0.026722058252575828,0.8246151715016382,False
rev2rev,ja,nDCG@10,jina-v3,rankgpt-gpt-4.1-mini+bm25,535,0.033720496653690236,3.9506778673654135,8.83922518063821e-05,0.00335890556864252,True
rev2rev,ja,nDCG@10,jina-v3,rankgpt-gpt-4.1-nano+bm25,535,0.004758088048110535,0.5804423666570174,0.5618611946154302,1.0,False
rev2rev,ja,nDCG@10,jina-v3,rankgpt-gpt-5.4-mini+bm25,535,0.021715624543213557,2.2528162762456194,0.024675851522813486,0.7896272487300315,False
rev2rev,ja,nDCG@100,jina-v3,bge-m3,535,-0.031446588272904474,-5.1261384501927525,4.1413662132640986e-07,1.3666508503771526e-05,True
rev2rev,ja,nDCG@100,jina-v3,bge-reranker-v2-m3+bm25,535,-0.0267060990977644,-3.81337347952795,0.00015307978806699865,0.003980074489741965,True
rev2rev,ja,nDCG@100,jina-v3,bm25,535,-0.01233495881460137,-1.62625679288758,0.10448498019569712,1.0,False
rev2rev,ja,nDCG@100,jina-v3,bm25+d2e,535,-0.0033552932881198037,-0.4496154226546422,0.6531702065085676,1.0,False
rev2rev,ja,nDCG@100,jina-v3,bm25+d2q,535,-0.007609155522605718,-1.0289344261265907,0.30397631027897015,1.0,False
rev2rev,ja,nDCG@100,jina-v3,bm25+q2d_zs.gpt-4.1-mini,535,-0.009056147174402566,-1.2076992875006982,0.22769756351622933,1.0,False
rev2rev,ja,nDCG@100,jina-v3,bm25+q2d_zs.qwen3.5-9b,535,-0.010837992282550257,-1.457070770579271,0.1456846121770728,1.0,False
rev2rev,ja,nDCG@100,jina-v3,bm25+q2e_zs.gpt-4.1-mini,535,-0.007434374486071249,-0.9826553110477505,0.32622210886509095,1.0,False
rev2rev,ja,nDCG@100,jina-v3,bm25+q2e_zs.qwen3.5-9b,535,-0.006910167490852941,-0.9250821720621007,0.3553410182871925,1.0,False
rev2rev,ja,nDCG@100,jina-v3,bm25+task_q2e.gpt-4.1-mini,535,-0.010205310753726873,-1.331026904404985,0.18374815589014892,1.0,False
rev2rev,ja,nDCG@100,jina-v3,bm25+task_q2e.qwen3.5-9b,535,-0.009863296664337296,-1.3064577543288516,0.19195934066503892,1.0,False
rev2rev,ja,nDCG@100,jina-v3,jina-reranker-v2+bm25,535,-0.026529966517211324,-4.012720987201759,6.859814859441879e-05,0.0018521500120493072,True
rev2rev,ja,nDCG@100,jina-v3,jina-v3+d2e,535,-0.00547981616954935,-2.3076960896629255,0.021397460998227362,0.47074414196100195,False
rev2rev,ja,nDCG@100,jina-v3,jina-v3+d2q,535,-0.016237740199561975,-5.417742285256868,9.145045808135947e-08,3.292216490928941e-06,True
rev2rev,ja,nDCG@100,jina-v3,jina-v3+q2d_zs.gpt-4.1-mini,535,-0.006222882602093268,-2.7939322739311447,0.005394178974140821,0.12406611640523889,False
rev2rev,ja,nDCG@100,jina-v3,jina-v3+q2d_zs.qwen3.5-9b,535,-0.009073514827646975,-3.2548991483652516,0.0012061878019688865,0.030154695049222163,True
rev2rev,ja,nDCG@100,jina-v3,jina-v3+q2e_zs.gpt-4.1-mini,535,-0.011080481903181089,-4.166660662631394,3.604838596209543e-05,0.0010097296005236469,True
rev2rev,ja,nDCG@100,jina-v3,jina-v3+q2e_zs.qwen3.5-9b,535,-0.0035656622804536076,-1.0806137505372042,0.28035675279566463,1.0,False
rev2rev,ja,nDCG@100,jina-v3,jina-v3+task_q2e.gpt-4.1-mini,535,-0.004129890035619014,-1.5561873312426615,0.12025598812861624,1.0,False
rev2rev,ja,nDCG@100,jina-v3,jina-v3+task_q2e.qwen3.5-9b,535,-0.0019246327044130525,-0.625245854839729,0.5320768039778413,1.0,False
rev2rev,ja,nDCG@100,jina-v3,mcontriever,535,-0.012051361202926492,-1.831295229818506,0.06761345488896332,1.0,False
rev2rev,ja,nDCG@100,jina-v3,mcontriever-maxp-both,535,-0.012540794587736102,-1.9037026547301334,0.05748622417866944,1.0,False
rev2rev,ja,nDCG@100,jina-v3,mcontriever-maxp-doc,535,-0.0109983914157227,-1.641155395501328,0.10135396720179221,1.0,False
rev2rev,ja,nDCG@100,jina-v3,mcontriever-maxp-q,535,-0.01224282240699079,-1.9158864135139786,0.05591320117942464,1.0,False
rev2rev,ja,nDCG@100,jina-v3,mdpr,535,-0.03287992138451336,-4.916983427601512,1.171567193672368e-06,3.631858300384341e-05,True
rev2rev,ja,nDCG@100,jina-v3,mdpr-maxp-both,535,-0.02857277594782153,-4.349527157185435,1.6346613764662316e-05,0.0004903984129398694,True
rev2rev,ja,nDCG@100,jina-v3,mdpr-maxp-doc,535,-0.027813919458540223,-4.1748309608529635,3.48182620870223e-05,0.0010097296005236469,True
rev2rev,ja,nDCG@100,jina-v3,mdpr-maxp-q,535,-0.032609951646698145,-4.96942256848467,9.057894215512928e-07,2.898526148964137e-05,True
rev2rev,ja,nDCG@100,jina-v3,me5-base,535,-0.03180020656583485,-5.625470188760335,2.988375111254478e-08,1.105698791164157e-06,True
rev2rev,ja,nDCG@100,jina-v3,me5-base-maxp-both,535,-0.029290157626279983,-5.259514202493824,2.0936217762120375e-07,7.327676216742131e-06,True
rev2rev,ja,nDCG@100,jina-v3,me5-base-maxp-doc,535,-0.02923983842932268,-5.199073301078493,2.8571836648201436e-07,9.714424460388489e-06,True
rev2rev,ja,nDCG@100,jina-v3,me5-base-maxp-q,535,-0.03162097199379365,-5.663572614244876,2.4248443868602977e-08,9.214408670069132e-07,True
rev2rev,ja,nDCG@100,jina-v3,qwen3-reranker-0.6b+bm25,535,-0.020542816701952016,-2.9573225325684898,0.0032405920208773004,0.07777420850105521,False
rev2rev,ja,nDCG@100,jina-v3,qwen3-reranker-4b+bm25,535,-0.008652573865469073,-1.3185028882217478,0.18790057367014834,1.0,False
rev2rev,ja,nDCG@100,jina-v3,qwen3-reranker-8b+bm25,535,-0.0006903958395520579,-0.1048837518004878,0.9165074348733853,1.0,False
rev2rev,ja,nDCG@100,jina-v3,rankgpt-gpt-4.1-mini+bm25,535,0.005884653431336235,0.8583154471086513,0.3911033874678593,1.0,False
rev2rev,ja,nDCG@100,jina-v3,rankgpt-gpt-4.1-nano+bm25,535,-0.011251820653749228,-1.660556875259368,0.09738949007258867,1.0,False
rev2rev,ja,nDCG@100,jina-v3,rankgpt-gpt-5.4-mini+bm25,535,0.00022639696691258225,0.029709239503966436,0.9763100430376208,1.0,False
rev2rev,ja,nDCG@1000,jina-v3,bge-m3,535,-0.0360992405201836,-6.20280979799074,1.1122709506045266e-09,2.6694502814508638e-08,True
rev2rev,ja,nDCG@1000,jina-v3,bge-reranker-v2-m3+bm25,535,-0.10511848862425972,-14.84528779056861,5.492600234392168e-42,2.0322620867251023e-40,True
rev2rev,ja,nDCG@1000,jina-v3,bm25,535,-0.019611384711982566,-2.626944531097053,0.00886304388513629,0.11521957050677177,False
rev2rev,ja,nDCG@1000,jina-v3,bm25+d2e,535,-0.007581747142650837,-1.0377261240490636,0.299867238673293,0.899601716019879,False
rev2rev,ja,nDCG@1000,jina-v3,bm25+d2q,535,-0.014603921574037441,-2.0108043094343007,0.04484827926798943,0.3156670202457154,False
rev2rev,ja,nDCG@1000,jina-v3,bm25+q2d_zs.gpt-4.1-mini,535,-0.015621998982764639,-2.108683486018209,0.03543699908025973,0.3156670202457154,False
rev2rev,ja,nDCG@1000,jina-v3,bm25+q2d_zs.qwen3.5-9b,535,-0.016317833506,-2.2278609144552584,0.026305585020476283,0.3156670202457154,False
rev2rev,ja,nDCG@1000,jina-v3,bm25+q2e_zs.gpt-4.1-mini,535,-0.014465820266409742,-1.9290398417891237,0.054255508219784705,0.32553304931870825,False
rev2rev,ja,nDCG@1000,jina-v3,bm25+q2e_zs.qwen3.5-9b,535,-0.012788958820966334,-1.72227091623229,0.08559948271717946,0.42799741358589727,False
rev2rev,ja,nDCG@1000,jina-v3,bm25+task_q2e.gpt-4.1-mini,535,-0.016782102687075147,-2.2103419513083855,0.027504674201550155,0.3156670202457154,False
rev2rev,ja,nDCG@1000,jina-v3,bm25+task_q2e.qwen3.5-9b,535,-0.016281660163105335,-2.1918007550196617,0.02882494790589205,0.3156670202457154,False
rev2rev,ja,nDCG@1000,jina-v3,jina-reranker-v2+bm25,535,-0.10501079295819225,-15.477397205244001,6.574552199201835e-45,2.4983298356966974e-43,True
rev2rev,ja,nDCG@1000,jina-v3,jina-v3+d2e,535,-0.004635280412275268,-2.17283476729469,0.03023172952119338,0.3156670202457154,False
rev2rev,ja,nDCG@1000,jina-v3,jina-v3+d2q,535,-0.01628863173581664,-5.831160261263542,9.538766109226053e-09,2.1939162051219922e-07,True
rev2rev,ja,nDCG@1000,jina-v3,jina-v3+q2d_zs.gpt-4.1-mini,535,-0.006559955660755194,-3.215390188139779,0.0013814803141926455,0.026248125969660262,True
rev2rev,ja,nDCG@1000,jina-v3,jina-v3+q2d_zs.qwen3.5-9b,535,-0.00808763648387315,-3.2125909208003978,0.0013947532742082198,0.026248125969660262,True
rev2rev,ja,nDCG@1000,jina-v3,jina-v3+q2e_zs.gpt-4.1-mini,535,-0.011761728976720578,-4.753109735711639,2.5792452905034217e-06,5.158490581006843e-05,True
rev2rev,ja,nDCG@1000,jina-v3,jina-v3+q2e_zs.qwen3.5-9b,535,-0.004212840663164459,-1.3231192730462538,0.18636197351901107,0.7454478940760443,False
rev2rev,ja,nDCG@1000,jina-v3,jina-v3+task_q2e.gpt-4.1-mini,535,-0.002501224937808188,-1.0117031858529455,0.3121381757188873,0.899601716019879,False
rev2rev,ja,nDCG@1000,jina-v3,jina-v3+task_q2e.qwen3.5-9b,535,0.0006082809926335405,0.21350600362488217,0.8310137968448015,0.899601716019879,False
rev2rev,ja,nDCG@1000,jina-v3,mcontriever,535,-0.016880686531511875,-2.671570001337511,0.007780205610281065,0.10892287854393491,False
rev2rev,ja,nDCG@1000,jina-v3,mcontriever-maxp-both,535,-0.018945994425001413,-2.9772153658200673,0.0030407833130894507,0.05169331632252066,False
rev2rev,ja,nDCG@1000,jina-v3,mcontriever-maxp-doc,535,-0.0179962581054573,-2.786831942298782,0.005512028306236618,0.08819245289978589,False
rev2rev,ja,nDCG@1000,jina-v3,mcontriever-maxp-q,535,-0.016789294679724533,-2.731178154176322,0.006519522063967536,0.09779283095951304,False
rev2rev,ja,nDCG@1000,jina-v3,mdpr,535,-0.04147414835891674,-6.510795955270647,1.7264534224691861e-10,4.4887788984198836e-09,True
rev2rev,ja,nDCG@1000,jina-v3,mdpr-maxp-both,535,-0.03535063075040005,-5.622166854808872,3.042838139323953e-08,6.389960092580301e-07,True
rev2rev,ja,nDCG@1000,jina-v3,mdpr-maxp-doc,535,-0.03599731917458657,-5.634105940137909,2.8504370451545807e-08,6.270961499340078e-07,True
rev2rev,ja,nDCG@1000,jina-v3,mdpr-maxp-q,535,-0.04000425076748022,-6.353842691092202,4.502480478446746e-10,1.1256201196116865e-08,True
rev2rev,ja,nDCG@1000,jina-v3,me5-base,535,-0.03828397823492813,-7.020639494388267,6.739470963102035e-12,2.0218412889306105e-10,True
rev2rev,ja,nDCG@1000,jina-v3,me5-base-maxp-both,535,-0.035684975143318746,-6.658959512924703,6.864860642062656e-11,1.8535123733569173e-09,True
rev2rev,ja,nDCG@1000,jina-v3,me5-base-maxp-doc,535,-0.036254100717386474,-6.716653374546746,4.772060701777961e-11,1.336176996497829e-09,True
rev2rev,ja,nDCG@1000,jina-v3,me5-base-maxp-q,535,-0.03780982978094858,-6.973647544733837,9.162125636168099e-12,2.6570164344887485e-10,True
rev2rev,ja,nDCG@1000,jina-v3,qwen3-reranker-0.6b+bm25,535,-0.09921157381045581,-13.880953742208456,1.2552800433714116e-37,4.519008156137082e-36,True
rev2rev,ja,nDCG@1000,jina-v3,qwen3-reranker-4b+bm25,535,-0.08731602439979849,-12.616377326034986,4.01399882948318e-32,1.3647596020242811e-30,True
rev2rev,ja,nDCG@1000,jina-v3,qwen3-reranker-8b+bm25,535,-0.0792987315663656,-11.32367363680118,8.631690433394618e-27,2.848457843020224e-25,True
rev2rev,ja,nDCG@1000,jina-v3,rankgpt-gpt-4.1-mini+bm25,535,-0.07270425268660943,-9.883812768062084,2.870541159759019e-21,9.185731711228861e-20,True
rev2rev,ja,nDCG@1000,jina-v3,rankgpt-gpt-4.1-nano+bm25,535,-0.08984779558828578,-12.676562500457324,2.2265962617766275e-32,7.7930869162181965e-31,True
rev2rev,ja,nDCG@1000,jina-v3,rankgpt-gpt-5.4-mini+bm25,535,-0.07834850402617895,-9.856450777686135,3.615354223999671e-21,1.1207598094398979e-19,True
rev2rev,ja,AP,jina-v3,bge-m3,535,-0.016077055769016274,-2.8767907791751504,0.004178031318973369,0.11280684561228096,False
rev2rev,ja,AP,jina-v3,bge-reranker-v2-m3+bm25,535,-0.023635782930219527,-3.6856897422053976,0.00025137328393689585,0.00904943822172825,True
rev2rev,ja,AP,jina-v3,bm25,535,0.0027871842025456255,0.38720184061735213,0.6987610552778,1.0,False
rev2rev,ja,AP,jina-v3,bm25+d2e,535,0.010782020286662808,1.5368406354105337,0.12492462293912336,1.0,False
rev2rev,ja,AP,jina-v3,bm25+d2q,535,0.0020492096244240712,0.2926182852347427,0.7699275984129578,1.0,False
rev2rev,ja,AP,jina-v3,bm25+q2d_zs.gpt-4.1-mini,535,0.0050109035799904954,0.6941869951824479,0.4878668291731606,1.0,False
rev2rev,ja,AP,jina-v3,bm25+q2d_zs.qwen3.5-9b,535,0.0031980540010312125,0.446823123231688,0.6551839314351844,1.0,False
rev2rev,ja,AP,jina-v3,bm25+q2e_zs.gpt-4.1-mini,535,0.006781473063286914,0.9311646867002414,0.3521891574188049,1.0,False
rev2rev,ja,AP,jina-v3,bm25+q2e_zs.qwen3.5-9b,535,0.00698436612738026,0.9573378909269106,0.33882994780264564,1.0,False
rev2rev,ja,AP,jina-v3,bm25+task_q2e.gpt-4.1-mini,535,0.004944914421529074,0.6726372858856073,0.5014690271306901,1.0,False
rev2rev,ja,AP,jina-v3,bm25+task_q2e.qwen3.5-9b,535,0.004634029831314155,0.6433384363397903,0.5202806888377083,1.0,False
rev2rev,ja,AP,jina-v3,jina-reranker-v2+bm25,535,-0.027594971774700806,-4.743032945430043,2.7054938376766397e-06,0.00010010327199403567,True
rev2rev,ja,AP,jina-v3,jina-v3+d2e,535,-0.002557386746651983,-1.1572405813785989,0.2476914601061356,1.0,False
rev2rev,ja,AP,jina-v3,jina-v3+d2q,535,-0.015001145387099327,-4.943010190189659,1.0314141801331878e-06,3.919373884506114e-05,True
rev2rev,ja,AP,jina-v3,jina-v3+q2d_zs.gpt-4.1-mini,535,-0.004379377266318557,-2.30204638988087,0.02171642046745594,0.4994776707514866,False
rev2rev,ja,AP,jina-v3,jina-v3+q2d_zs.qwen3.5-9b,535,-0.006352672369604447,-2.7440223747014576,0.006273286372885745,0.16310544569502938,False
rev2rev,ja,AP,jina-v3,jina-v3+q2e_zs.gpt-4.1-mini,535,-0.007202316452787739,-3.3449021938832537,0.0008809469813905917,0.027309356423108343,True
rev2rev,ja,AP,jina-v3,jina-v3+q2e_zs.qwen3.5-9b,535,8.889928234422274e-05,0.02912496365659579,0.9767758075594497,1.0,False
rev2rev,ja,AP,jina-v3,jina-v3+task_q2e.gpt-4.1-mini,535,-0.0020400268548495565,-0.9052585300460685,0.3657366867096158,1.0,False
rev2rev,ja,AP,jina-v3,jina-v3+task_q2e.qwen3.5-9b,535,-0.0009431319563975091,-0.3818889564494451,0.7026956525775461,1.0,False
rev2rev,ja,AP,jina-v3,mcontriever,535,-0.006292203468413981,-1.0050614183971738,0.31532247881786074,1.0,False
rev2rev,ja,AP,jina-v3,mcontriever-maxp-both,535,-0.0058099034115052335,-0.9362575690072704,0.3495638031192695,1.0,False
rev2rev,ja,AP,jina-v3,mcontriever-maxp-doc,535,-0.005815020025844318,-0.9148379779309573,0.36068959686512936,1.0,False
rev2rev,ja,AP,jina-v3,mcontriever-maxp-q,535,-0.005654746520975298,-0.9341510272845807,0.3506482000467199,1.0,False
rev2rev,ja,AP,jina-v3,mdpr,535,-0.01853081495770486,-2.9335792340061735,0.003494744334883481,0.09785284137673747,False
rev2rev,ja,AP,jina-v3,mdpr-maxp-both,535,-0.015519460094228834,-2.518181841196675,0.0120874937684144,0.30218734421036,False
rev2rev,ja,AP,jina-v3,mdpr-maxp-doc,535,-0.014772810979707443,-2.374512314486562,0.017924576378634777,0.4301898330872347,False
rev2rev,ja,AP,jina-v3,mdpr-maxp-q,535,-0.01839588040513972,-2.954183297149552,0.0032731973121321663,0.09492272205183282,False
rev2rev,ja,AP,jina-v3,me5-base,535,-0.01885287540434024,-3.5910094112024,0.00035979672761199204,0.012592885466419722,True
rev2rev,ja,AP,jina-v3,me5-base-maxp-both,535,-0.017648098263137867,-3.4393830288415383,0.0006286037927650131,0.02029599828088923,True
rev2rev,ja,AP,jina-v3,me5-base-maxp-doc,535,-0.018168514169289537,-3.489238129384591,0.0005244035860400832,0.017829721925362828,True
rev2rev,ja,AP,jina-v3,me5-base-maxp-q,535,-0.01780630385643332,-3.4454197633604946,0.0006150302509360373,0.02029599828088923,True
rev2rev,ja,AP,jina-v3,qwen3-reranker-0.6b+bm25,535,-0.01820555471166059,-2.9926338846085154,0.0028937386001915313,0.08681215800574595,False
rev2rev,ja,AP,jina-v3,qwen3-reranker-4b+bm25,535,-0.007823231802027136,-1.3473451958756715,0.1784404891184087,1.0,False
rev2rev,ja,AP,jina-v3,qwen3-reranker-8b+bm25,535,0.001563123540056779,0.26703434091303335,0.789545813383617,1.0,False
rev2rev,ja,AP,jina-v3,rankgpt-gpt-4.1-mini+bm25,535,0.012554919830962654,1.9563570136706196,0.05094395008673578,1.0,False
rev2rev,ja,AP,jina-v3,rankgpt-gpt-4.1-nano+bm25,535,-0.008967469638417581,-1.4837463437682015,0.13846620104354887,1.0,False
rev2rev,ja,AP,jina-v3,rankgpt-gpt-5.4-mini+bm25,535,0.005267707112957735,0.7082057765509211,0.47912648948788245,1.0,False
